rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
4.0,Actually pretty sturdy,Wasn't expecting much for the price but this bookshelf holds all my books without wobbling. Assembly took a while tho.,B703286475,B703286475,AW4J7H1K2V9M3X5Q8S6L2YBZTUPH,1737218587711,3,True
1.0,Leaked everywhere first use,Super disappointed. Put water in and it leaked all over my kitchen. Not cool!,B170505901,B170505901,AKZ2G8M4V9Q7Y1T3N6J5L4HBRWQS,1699660443711,3,True
5.0,This fan is a lifesaver,"Needed something small for my office and this fan is perfect. Quiet, powerful, doesn't take up much space. Highly recommend!",B786900992,B786900992,AP9T5K2XQJ6V8B1G7Z3M4LHDVSOU,1691184864711,5,False
1.0,Doesn’t do anything,"I don’t get the hype, honestly. Used it for a week, no difference at all. Waste of money.",B697837345,B697837345,AM2Q8H4K6N1V5X9YJ3W7R2LBQDZC,1710638258711,3,False
4.0,Nice addition to my living room,Pillow covers fit great and the patterns look really modern. Zippers feel sturdy. Delivery was fast too.,B923621990,B923621990,ALV3R6P8Z7N1Q9T2K5S4JXGUMQHD,1742667700711,1,True
5.0,No title,No text,B445226386,B445226386,USER964673,1736767415711,0,False
5.0,Absolutely love this blender,"I was honestly surprised by how powerful this little blender is! Crushed up frozen fruit no problem, and cleaning is a breeze. Use it almost every morning now for smoothies. Only wish I'd gotten it sooner.",B861143827,B861143827,AVF6J9XK2Z8LM1QOTY2S3H5U7A9X,1692215596009,0,True
4.0,Pretty good but not perfect,"Bought this lamp for my desk and it's nice, gives off good light. The touch control is a bit finicky sometimes. Other than that, it works as expected. Would buy again, maybe.",B391181359,B391181359,APQTZ5X8WJQ6LSNV3XUDB4CAH7QE,1696913959010,0,False
3.0,It's okay for the price,"Not amazing but not terrible either. The fabric feels a little thin, but for what I paid, can't really complain too much. Might be better as a spare.",B433638204,B433638204,AV8TLQK6F9N2C3S7J5XUP1R2ZTJK,1719454942010,0,True
2.0,Arrived damaged,So bummed! Box was beat up and the corner of the shelf was chipped. Didn't bother returning just patched it up myself. Not worth the hassle tbh.,B829684700,B829684700,AM6ZC2JYQSO9X4B1P3WUF7K8X2PD,1725107282010,0,True
5.0,My cat LOVES this toy,My cat went nuts for this as soon as I took it out of the box. He's usually picky but he's been playing with it nonstop. Worth every penny if you have a bored kitty!,B735081924,B735081924,AX9RPKQ3C7MJ5E4TU2W1LVGHBM6S,1733060727010,2,True
4.0,Great for light workouts,Got these resistance bands mainly for stretching and light workouts. They're sturdy and the colors help me remember which one is which. Not sure how long they'll last but so far so good.,B229898194,B229898194,AQ7B9K2D5T6W8F4J3C1L6S7P9VQE,1722804439010,4,False
1.0,False advertising,Supposed to be a pack of 3 but I only got 2. Super annoyed. Not buying from this seller again.,B412555521,B412555521,AU5DQ7M2F9NVG1L6B8KX3T4ZQ1WP,1735401952010,5,True
5.0,Great headphones at a great price,These are honestly better than I expected for the money. The bass is strong and they actually block out noise a bit. Used for long flights and no ear pain. Would recommend.,B750823128,B750823128,AFZK1T8Q6V3Y2H9P4M5E7J6L2QWS,1729154040010,4,True
3.0,Decent but not my favorite,"It's alright, fits okay but the color is not as bright as the photos. Not a dealbreaker but kinda meh overall. Might keep for backup.",B871578467,B871578467,AHM4Y3S2QC7KX1R9E5Z8LJW0V2TG,1703610940010,2,True
4.0,Good basic mouse,Works well with my laptop and battery's lasted a while. Nothing fancy but gets the job done.,B713673099,B713673099,AT2F8W6M9N3L5X7Y1Q4P0J2S8EKB,1745328796010,0,True
5.0,Works better than expected,"I needed a portable charger for travel and this one is surprisingly fast. Charged my phone twice on one charge. Doesn't get hot either, which is a relief!",B623631549,B623631549,AWF3N5C8Z1X7V9L6P2K0J4R8S5QA,1745877939010,3,False
2.0,Not what I thought,"Honestly, this thing is way too small. Shoulda checked the measurements. Ended up giving it to my niece, she likes it though.",B186230049,B186230049,AXQ5E9J2L3B7W1S4T8V6N0K9P2HC,1728712841010,3,False
5.0,Fits perfectly and looks sharp,Ordered this for my husband and he loves it! Fits perfectly and looks super sharp with his suits. Fabric feels higher quality than expected.,B756093071,B756093071,AJMN5R4Q8K6S1L7X3V2P0D9H5BQE,1707366009010,5,True
3.0,It's fine but not amazing,"Arrived on time, works ok, but just feels a bit cheap. Not sure how long it'll last but it's fine for now.",B256704703,B256704703,AV2K8J5X3L6N9S1Q4P7E0H5R3UBZ,1703320798010,4,True
4.0,Cute mug for coffee lovers,Bought this as a little treat for myself and I really like it. The print hasn't faded after several washes. Handle is comfy!,B516080457,B516080457,ALV1B3K9P6Z7H2N4S5C0Q8J8M3XR,1725713278010,4,False
5.0,Changed my morning routine,This coffee maker is the real deal. Brews super fast and cleanup is actually easy. I actually look forward to waking up now. 10/10 recommend.,B762069688,B762069688,ANU5M2T8R4E1J7Q9L6P3K0X5Y2VB,1701009666010,1,False
1.0,Stopped working after a week,Worked fine for literally 5 days and then just died. Waste of money! Tried to contact support but got nowhere.,B655861993,B655861993,AGL8S5J2Q1F6K9T7V4M3W0X2Z8NH,1706554980010,4,True
4.0,Simple but effective,No frills,B504093849,B504093849,R8Y1C5W2QK,1709191019010,0,True
5.0,Perfect for my kitchen,This spice rack is exactly what I needed. Looks great on my counter and keeps things organized. Assembly took maybe 10 min tops.,B896947939,B896947939,AQ5V7X1F3D2G9L8K4J7M0S6P2VBN,1699175950010,4,False
2.0,Doesn’t match photo,"Yeah, the color is off. Looks more orange than red, which is not what I expected. Not returning, just disappointed.",B339936067,B339936067,AMN8Q5E4S2L7K9P1J3W0X6V4T5DC,1736750905010,0,False
5.0,So cozy and warm,"This blanket is super soft, not too heavy but keeps me warm all night. Washed a couple times and no pilling so far. Would buy again!",B561380087,B561380087,ATK1S3Q2B8J4M9L6V7,1699629177010,3,True
5.0,Super comfy - didn't wanna take 'em off,"Honestly, these slippers are a game changer. I put them on after work and like... wow. Soft, warm, and didn't slide on my wood floors. Might order a second pair for my mom, tbh.",B114746363,B114746363,AGJ4SDR8FZK2946NTPQW8VY5LFJM,1737469434935,4,False
4.0,Does the job but not perfect,"Bought this phone holder for my car. It sticks pretty good, but on a REALLY hot day it fell off once. Other than that, works as described and holds my phone snug.",B371128615,B371128615,AHF3PLGQJ6W9YR2SX0VK7M5N8XTR,1722740612935,1,True
2.0,Not what I expected,So the color is way off from the pics and it feels kinda cheap. I thought the fabric would be thicker. It's wearable but wouldn't buy again.,B362462313,B362462313,AL6ZQF5G3B7K1N9XRWTC5Y8Q2VLE,1708876582935,0,False
5.0,Perfect size for travel,Needed a small duffel for weekend trips and this fits under the airplane seat! Zippers are smooth and it holds more than you'd think. Happy with my purchase.,B817655005,B817655005,AXQ7YJQ3FNR1BMV5D4LKCZ8TUJ9E,1719912302935,1,True
3.0,Just okay,"Eh, it's fine. Not super impressed but it does what it's supposed to do. Probably wouldn't rave about it to friends, ya know?",B155381898,B155381898,AM8SJZ4B1YQF5TXH2DVKZ9P6GJUC,1753009740935,3,True
1.0,Arrived broken,Opened the box and the mug's handle was already snapped off. Disappointing since it was a gift. At least the refund was easy.,B346346576,B346346576,AUOJXW8E1LQZ6Y7RB2V3XK5SNJTB,1708203623935,2,False
5.0,Really cute lamp for my desk,"Looks super cute and brightens up my workspace. Easy to assemble, plus the touch feature is handy. Would recommend for sure!",B227918094,B227918094,AZJ5PTW9G6DCH7V8M1K2R4LQX8NS,1707161916936,3,False
4.0,Good for the price,"Not the fanciest headphones, but honestly for what I paid, can't complain. Sound's decent, battery lasts a while. Would buy again if needed.",B281129511,B281129511,AT6WLQ2J3V8Z9S5XY1B4CK7EMNQD,1721553238936,2,True
5.0,Seriously love this blender,I make smoothies almost every morning and this thing hasn't let me down yet. Super easy to clean and blends frozen fruit like a champ. 10/10 would recommend.,B761922619,B761922619,AFZ2N5M7CQ6Y8X4ELJ1UV3SODKPR,1748889042936,2,False
3.0,Not great, not terrible,B685413286,B685413286,B08X5V3JZC,1703376711936,1,False
5.0,Exceeded my expectations!,"This backpack is awesome! Tons of pockets, super comfy straps, and the color is even nicer in person. Used it for a weekend hiking trip and it held up great.",B687420257,B687420257,AG8WTV3X6JQ5MZK2Q1F4N9S7PDBL,1699397238936,2,True
2.0,Not sturdy at all,Bought this for my kid's books and honestly it wobbles like crazy. Feels like it'll tip over if you sneeze near it. Wouldn't recommend for heavy stuff.,B441934376,B441934376,AZRUTQ5F7L1JX9G8E3YKB6C2MHIQ,1738409991936,1,False
4.0,Works as advertised,"The charger charges my phone pretty fast, no overheating or weird noises. Not much else to say, it does what it should.",B516361674,B516361674,AYK9R7J2CTW5LBX8Q4HZF1EPVJSM,1747469002936,4,True
5.0,Absolutely love these pens!,I'm pretty picky about my pens but these write SO smooth and the ink dries fast. No smudges at all. Ordered twice already.,B548993248,B548993248,AWQ6J9V2XG5R3T8N7K1F2L4BMSZD,1719305926936,2,False
1.0,Really disappointing purchase,I don't usually leave reviews but this was bad. The handle broke the second time I tried using it. Total waste of money.,B853751150,B853751150,AUZ7S4F1NQ9XE3V6M5L8B2CJHPTY,1700599930936,2,True
5.0,Best purchase I made this year,"Honestly, wasn't expecting much but wow. The vacuum is so lightweight and picks up all my dog's hair (which is a lot). Battery lasts a good while too.",B861000009,B861000009,AKT2M8N6YWJ4QZ1X3H9LS7P4VRGJ,1736724096936,4,True
4.0,Pretty nice but a bit noisy,"Fan looks good and cools the room fast. Only downside is it's a little loud on the highest setting. Otherwise, happy with it so far!",B306946066,B306946066,AMQ8X2V9J7F4L1PZ5K2TC3R6SBOE,1745539303936,4,False
5.0,Love how soft this blanket is,This blanket is literally the softest thing ever. My cat stole it from me as soon as I unpacked it. Thinking about buying a second.,B160485145,B160485145,ARF2N9Z1WBX7K6M3T8V5L4CJEQSP,1707998616936,2,False
3.0,Mixed feelings,The shoes look cute but run kinda small. Had to return and get a size up. Customer service was helpful tho so not all bad.,B363080574,B363080574,AVJ2K9Y8GSF3D1L7Q6X5M2P4BNRQ,1702312147936,0,True
2.0,Not worth the price,"Honestly, I expected way more for $30. The material feels flimsy and the stitching is already coming loose after one wash.",B508152120,B508152120,APB7N3Z8KQJ2V6W4X1Y5F9L2MHSV,1750649834936,2,True
5.0,Exactly as described,Arrived on time and was exactly what I needed. No weird smells or defects. Would buy again if I needed a second one.,B196562959,B196562959,AKL7Q2B5J9F8M6Y1P3V4S2N8HRXE,1701653372936,0,False
4.0,Super cute but runs large,"Loved the design but it's a bit baggy on me, even after washing. Still keeping it cause it's so comfy, just",B632451760,B632451760,USER685813,1713891372936,3,False
5.0,Exceeded my expectations!,"Honestly, I wasn’t expecting much for the price, but this wireless mouse surprised me! Super responsive, long battery life, fits my hand perfectly. Been using it for work and gaming, no complaints so far. Would totally buy again.",B731102126,B731102126,AKQY2LFH7JT9WS5G8XSTQCBV4PAO,1700778791153,4,False
4.0,Good but not perfect,"This blender does the job but is a bit noisy tbh. Blends smoothies real quick though, so I guess that’s a win. Wish the lid fit tighter, sometimes leaks if you’re not careful.",B268381177,B268381177,AL7FQ2T6DHZ9B5UMR1PXN4V3ZQWH,1748930410153,2,False
1.0,Not worth it at all,"Arrived with scratches and the zipper broke after two uses. Shoulda listened to the other reviews, total disappointment. Wouldn’t recommend unless you like returning stuff.",B322518024,B322518024,AJX8RMZQ4C5W7V1BSK3G0YQ9D2EJ,1699125112153,0,False
5.0,Perfect for my kitchen,"Love this little scale! Super accurate and looks nice on my counter. I use it every day for baking and meal prep. Also easy to clean, which is a huge plus for me.",B228980927,B228980927,AZ5N8W7K4JQE2FS9VCU1HLG3QFTD,1702465310153,3,True
2.0,Disappointed with quality,"The headphones stopped working in one ear after a month. Sound was okay before that, but not worth the hassle. I guess you get what you pay for.",B571788882,B571788882,APX1W9D4UVOJY3Z6NMLTFQ8E52HC,1697388285153,4,False
4.0,Works as described,Got this phone case for my daughter. She’s dropped her phone twice already and no cracks so far. Buttons feel a little stiff but it’s sturdy. Would buy again if needed.,B302197598,B302197598,AV8J4SZTQ3W6YK9N2ULZ5R1CSPFM,1743735738153,4,True
5.0,Absolutely love these pens,"These pens write SO smooth omg and the colors are so vibrant! I use them for journaling and at work, haven’t had any smudging. Good value for a pack of 10.",B848950884,B848950884,AMF2JXW5E8GQ9PZTLYV7U3S4XJHD,1711543773153,3,True
3.0,Average charger,Does what it says but nothing special. Charges my phone fine but the cord is a little short for my liking. Decent for the price I guess.,B416356453,B416356453,AEQ9R5ZJ3M4T1X2U5K8H2W6DJGVS,1727579442153,3,True
5.0,Great for small spaces,Bought this mini humidifier for my office cubicle and it works wonders! Barely makes any noise and the mist is strong. My plants are happier too lol.,B724524323,B724524323,AVR9MXT2QK4G8L6ZJ1Y5B2H7DNWS,1748438257153,4,True
4.0,Almost perfect,"I like these running shoes a lot, super comfy and light. Only thing is the tongue slides around sometimes, but otherwise happy with the purchase.",B386389854,B386389854,AP39YG7WTZLJ4Q1X5F2MS8EB7KHJ,1742502421153,3,False
2.0,Not like the picture,"Ordered the blue one, but the color is way off. Also runs small. Might fit better after a wash, but kinda annoyed.",B391324481,B391324481,AYT1V2HLK8J9Z3Q6W5NMG4S2BDFP,1693900938153,4,False
5.0,Super cute and soft!,"My kiddo loves this stuffed animal! It’s so soft and squishy, perfect for bedtime snuggles. Came packaged nicely and no weird smells. Would def recommend.",B279472992,B279472992,AMJW8N5KZ2H3Y4L1C9Q6V7G8SRTB,1714906956153,5,False
3.0,It’s ok but not amazing,It’s alright for what it is. The material of the jacket feels thin and the zipper sticks sometimes. Probably fine for spring but wouldn’t trust it in rain.,B339409675,B339409675,AT4J9L2N6XQ7Y5V8P1H3S2K5DMZC,1746708369153,0,True
5.0,Best water bottle ever!,"No leaks, keeps my water cold ALL day and the handle is sturdy. I dropped it a few times and it didn’t even dent. 10/10 recommend.",B784171060,B784171060,ABXU2V6K7J4R5T9L8Y1C2M3SNQGV,1719540287153,0,True
1.0,Broke after first use,"Used this umbrella once and it snapped in half. Super flimsy, don’t waste your money. Returning ASAP.",B964196989,B964196989,ALX7G2T5J9P1Q4V6C8S3D2N8YFZK,1722770442153,5,True
